item_code,item_name,famille,sous_famille,sous_famille_code,nouveau_code,nouvelle_description
329012003,DISCHARGE VALVEPUMP TYPE MTMa,HY,HY-PO,PO,HY-PO-DIS-001,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329020001,DIAPHARGM FOR PUMPTYPE: B 20.0,HY,HY-PO,PO,HY-PO-020-001,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329601014,MECHANICAL SEALM410LZ928   FLO,ME,ME-JO,JO,ME-JO-MEC-018,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
329601018,JOINT CASINGH455KC012,ME,ME-JO,JO,ME-JO-JOI-007,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
329601020,IMPELLER FAN MAKE: EMC ELECTROMECANICAS,HY,HY-PO,PO,HY-PO-IMP-002,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608022,BEARING COVER/BASICMAT EN-GJL 250-MODEL =KSB 150-40 ZA033514 BASIC/KEMFIO PUMP,ME,ME-RO,RO,ME-RO-250-006,ROULEMENT [Type: BILLES/ROULEAUX] [Série/Réf] Ø[Intérieur]XØ[Extérieur]X[Épaisseur] [Flasque/Jeu]
329608025,GLASS OIL LEVEL TUPE 150-40 KENFLOW PUMP UTILITY SHOP,HY,HY-PO,PO,HY-PO-150-003,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608028,SHAFT FOR KSB PUMP MEG80-315 TANK YARD CPO PUMP MEGA 80-315,HY,HY-PO,PO,HY-PO-315-001,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608029,SLLEVE FOR KSB PUMP MEG80-315 TANK YARD CPO PUMP MEGA 80-315,HY,HY-PO,PO,HY-PO-315-002,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608036,MECHANICAL SEAL FOR40-25 CPX20,ME,ME-JO,JO,ME-JO-MEC-019,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
329608037,IMPELLER  FOR 40-25CPX200 FLOW,HY,HY-PO,PO,HY-PO-IMP-003,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608046,IMPELLER FOR MEGA 65-315,HY,HY-PO,PO,HY-PO-IMP-004,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608047,"""Hex HEAD BOLTUNC 5/8"""""""" - 11",ME,ME-VI,VI,ME-VI-005-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
329608056,IMPELLER NUTFOR PUMP MEGA G50-,ME,ME-VI,VI,ME-VI-IMP-001,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
329608062,MECHANICAL SEAL 433 KSB CPK OC,ME,ME-JO,JO,ME-JO-MEC-020,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
329608063,O RING & GASKET SETFOR PUMP ME,ME,ME-JO,JO,ME-JO-RIN-039,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
329608064,IMPELLER 230 KSB CPK OC 40-200,HY,HY-PO,PO,HY-PO-IMP-005,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608065,IMPELLERFOR PUMP CPK E50-160,HY,HY-PO,PO,HY-PO-160-001,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608069,ST BOX PRESSURE RINGFOR PUMP C,HY,HY-PO,PO,HY-PO-BOX-001,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608071,LANTERN RINGFOR PUMP CPK E50-1,HY,HY-PO,PO,HY-PO-001-003,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608072,CIRCLIPFOR PUMP CPK E50-160,HY,HY-PO,PO,HY-PO-160-002,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608073,SPLASH RINGFOR PUMP CPK E50-16,HY,HY-PO,PO,HY-PO-016-002,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608078,LABYRINTH RINGFOR PUMP CPK E50,HY,HY-PO,PO,HY-PO-LAB-001,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608080,IMPELLER(bronze)TYPE 150-40,HY,HY-PO,PO,HY-PO-IMP-006,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608084,IMPELLER NUT TYPE 150-40,ME,ME-VI,VI,ME-VI-IMP-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
329608089,IMPELLER BRONZE NO:230KSB CPK-,HY,HY-PO,PO,HY-PO-IMP-007,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
329608090,SHAFI PROTECTION STEEVE N. 524 UTILITY,SE,SE-PM,PM,SE-PM-SHA-001,PROTECTION MACHINE [Type: CARTER/GRILLAGE/Switch] [Dimensions][Capteurs sécurité/Fin de course/dispositif d'arret d'urgence] [Matière][Tension]
329608092,FLAT GASKET N. 554 UTILITY,ME,ME-JO,JO,ME-JO-FLA-001,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
329608094,GLAND COVER N. 452 UTILITY,SE,SE-PM,PM,SE-PM-GLA-001,PROTECTION MACHINE [Type: CARTER/GRILLAGE/Switch] [Dimensions][Capteurs sécurité/Fin de course/dispositif d'arret d'urgence] [Matière][Tension]
329608097,GASKET SET AND O' RING UTILITY,ME,ME-JO,JO,ME-JO-GAS-016,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
329608099,BALL BEARING KSB CPK OC 40-200,ME,ME-RO,RO,ME-RO-402-001,ROULEMENT [Type: BILLES/ROULEAUX] [Série/Réf] Ø[Intérieur]XØ[Extérieur]X[Épaisseur] [Flasque/Jeu]
329608101,ROLLER BEARING 320.02 KSB CPK,ME,ME-RO,RO,ME-RO-320-002,ROULEMENT [Type: BILLES/ROULEAUX] [Série/Réf] Ø[Intérieur]XØ[Extérieur]X[Épaisseur] [Flasque/Jeu]
329608103,BEARING BRACKET LANTERN 344KSB,ME,ME-RO,RO,ME-RO-344-001,ROULEMENT [Type: BILLES/ROULEAUX] [Série/Réf] Ø[Intérieur]XØ[Extérieur]X[Épaisseur] [Flasque/Jeu]
329701012,SEAT COVER/HOUSSE VÉHICULE,SE,SE-PM,PM,SE-PM-SEA-001,PROTECTION MACHINE [Type: CARTER/GRILLAGE/Switch] [Dimensions][Capteurs sécurité/Fin de course/dispositif d'arret d'urgence] [Matière][Tension]
340201009,ELECTRONIC REGULATOR II(ATLAS,PN,PN-RE,RE,PN-RE-ELE-001,REGULATEUR PRESSION [Filetage] [Plage/Bars] [Options: MANOMETRE/FILTRE]
340401001,FREE END GASKET000431990 - ELG,ME,ME-JO,JO,ME-JO-FRE-001,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
340401008,SEAL OIL REF.000420350-ELGI CO,ME,ME-JO,JO,ME-JO-SEA-035,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
340401018,GASKET DIA60REF.000414520 -ELG,ME,ME-JO,JO,ME-JO-060-005,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
340401023,CYLINDER REF.00021010A-ELGI CO,HY,HY-VE,VE,HY-VE-CYL-029,VERIN HYDRAULIQUE [Type] Ø[Piston]/Ø[Tige]X[Course] [Pression Max]
340401024,CYLINDER 60 DIAREF.00021011C -,HY,HY-VE,VE,HY-VE-CYL-030,VERIN HYDRAULIQUE [Type] Ø[Piston]/Ø[Tige]X[Course] [Pression Max]
340401030,ELGI OIL-AIRLUBE XD/PART NO.  ELGI 11-13/MODEL = BOBF110013 000998053 - TALK PLANT,CS,CS-GC,GC,CS-GC-011-001,
340401031,ELGI AIR FILTER ELEMENT/BO0570 0770004 ELGI 11-13/MODEL = BOB F 110013  - TALK PLANT,HY,HY-FI,FI,HY-FI-ELG-003,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
340401032,OILFILTER ELE-75LPM/P.N.=B0048 0077001 ELGI 11-13/MODEL = BOB F 110013  - TALK PLANT,HY,HY-FI,FI,HY-FI-011-001,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
340401035,OIL COOLER-EG132 &160 KW 015314802,CS,CS-GC,GC,CS-GC-160-002,
340401036,O-RINGID47.2X35 015400891,ME,ME-JO,JO,ME-JO-047-003,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
340662043,UNIT CONTROL MODULE(S.P.  TRAN,EE,EE-CA,CA,EE-CA-UNI-001,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
341505088,FILTRE DEIDRATATORE ADK165S AT,HY,HY-FI,FI,HY-FI-FIL-029,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
346702007,SONDE PT100,IN,IN-TE,TE,IN-TE-P10-005,SONDE TEMPERATURE [Type: PT100/TC-K] L=[Longueur] Ø[Tige]
347603001,GAS PUMP N0 B21UP007,HY,HY-PO,PO,HY-PO-GAS-001,POMPE HYDRAULIQUE [Type:volumetrique/Turbo pompe] [Cylindrée] [Pression Max][type de liquide]
347603019,EVP HEATER CABLE THERMOSTAT 1,EL,EL-CA,CA,EL-CA-EVP-001,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
347603050,COMPRESSOR START TIMER50mS FIX,PN,PN-CO,CO,PN-CO-COM-007,COMPRESSEUR AIR [Puissance/kW] [Débit] [Capacité Cuve/L] [Pression]
347603102,POWER SUPPLY CARD CH530BRD0210,EE,EE-CA,CA,EE-CA-POW-011,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603124,CONNECTOR SOLENOID COILASC / C,CS,CS-GC,GC,CS-GC-CON-002,
347603129,CONTROL RELAY 110/10ARLY0129E,EL,EL-RE,RE,EL-RE-110-001,RELAIS [Type: EMBROCHABLE/STAT] BOBINE [Tension/V] [Nbr Contacts]
347603142,MODULE CSRMOD01422,EE,EE-CA,CA,EE-CA-MOD-014,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603155,LLID CABLE MODULE OUTPUTCONNE,EL,EL-CA,CA,EL-CA-LLI-001,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
347603168,SOLENOID COIL ALCOCONTROL TYPE,CS,CS-GC,GC,CS-GC-SOL-003,
347603169,SOLENOID COIL 110V50-60 Hz / C,CS,CS-GC,GC,CS-GC-SOL-004,
347603170,CABLE WITH PLUG ASC N151.5Mt F,EL,EL-CA,CA,EL-CA-CAB-008,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
347603262,PROTECTION RELAYRLY0262E,EL,EL-RE,RE,EL-RE-PRO-001,RELAIS [Type: EMBROCHABLE/STAT] BOBINE [Tension/V] [Nbr Contacts]
347603289,CONTACTOR TRIPOL 50 AMP+1F/10,EL,EL-CO,CO,EL-CO-CON-009,CONTACTEUR [Intensité/A] BOBINE [Tension/V] [Nbr Contacts NO/NF]
347603291,CONTACTOR TRIPOLE 115AMPCTR029,EL,EL-CO,CO,EL-CO-CON-010,CONTACTEUR [Intensité/A] BOBINE [Tension/V] [Nbr Contacts NO/NF]
347603292,CONTACTOR TRIPOL 265AMPCTR0297,EL,EL-CO,CO,EL-CO-CON-011,CONTACTEUR [Intensité/A] BOBINE [Tension/V] [Nbr Contacts NO/NF]
347603295,CONTACTOR TRIPOL 185AMPCTR0295,EL,EL-CO,CO,EL-CO-CON-012,CONTACTEUR [Intensité/A] BOBINE [Tension/V] [Nbr Contacts NO/NF]
347603314,SENSOR TEMPERATURE CH530SEN013,IN,IN-TE,TE,IN-TE-SEN-001,SONDE TEMPERATURE [Type: PT100/TC-K] L=[Longueur] Ø[Tige]
347603317,"""OIL FILTER ELEMENT LG 8""""""""EL",HY,HY-FI,FI,HY-FI-OIL-001,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
347603329,WELL SENSOR DIA 6.5MM LG95 CON,EE,EE-CP,CP,EE-CP-006-001,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603331,MODULE EXVMOD0116E,EE,EE-CA,CA,EE-CA-MOD-015,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603332,MODULE CPM REPLACEDMOD0119E /,EE,EE-CA,CA,EE-CA-MOD-016,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603333,EXPANSION THERMOSTATICVALVE -,IN,IN-TE,TE,IN-TE-EXP-001,SONDE TEMPERATURE [Type: PT100/TC-K] L=[Longueur] Ø[Tige]
347603334,TEMPARATURE SENSORCONNECTOR /,EE,EE-CP,CP,EE-CP-TEM-002,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603339,PRESSOSTAT LPCNT0209E,IN,IN-CP,CP,IN-CP-PRE-009,CAPTEUR PRESSION [Plage/Bars] [Signal: 4-20mA/TOR] [Raccordement]
347603343,CONTACTOR TRIPOLE 9AMP+1F/10 C,EL,EL-CO,CO,EL-CO-CON-013,CONTACTEUR [Intensité/A] BOBINE [Tension/V] [Nbr Contacts NO/NF]
347603354,TRANSDUCER PRESSURE PXLLID / T,EE,EE-CP,CP,EE-CP-TRA-002,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603357,SOLENOID VALVE 5/8 W/TCOIL / V,PN,PN-EV,EV,PN-EV-005-002,"ELECTROVANNE PNEU [Fonction: 5/2, 3/2] [Filetage] [Tension Commande]"
347603362,TRANECHILLERCOL03780HOLDCOIL HOLDING COIL 120V 50HZ AMG 120/50-60,CS,CS-GC,GC,CS-GC-120-001,
347603363,TRANE SENSOR SEN00703 OIL PRESENCE SENSOR 24VDC FOR TRANE CHILLER,EE,EE-CP,CP,EE-CP-TRA-003,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603364,TRANE CHILLER BRD04873 BOARD DUALBINARY INPUT WITH PLUG PROGRAMM REQUIRED,EE,EE-CA,CA,EE-CA-TRA-004,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603365,TRANE CHILLER BOARD BRD04877 STARTER WITH PLUG+CONNECTOR PROGRAMMING REQUIRED,EE,EE-CA,CA,EE-CA-TRA-005,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603367,"TRANE CHILLER ORING RNG01695 0.801*0.070 , NEOPRENE SIZE007 FOR TRANE CHILLER",ME,ME-JO,JO,ME-JO-000-002,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
347603369,TRANECHILLER MOD02687 MOTOR STEPPERMODULE WITH MOTORY1214 M12 INPUT FOR TRANE CHILLER,EL,EL-MO,MO,EL-MO-TRA-002,MOTEUR ASYNCHRONE [Puissance/kW] [Vitesse/tr/min] [Fixation] [Tension]
347603370,TRANE CHILLER SENSOR SEN02128 2.2'' LIQUID LEVELBOTTOMMOUNT WITH GKT0 FOR NEW REFINERY,EE,EE-CP,CP,EE-CP-TRA-004,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603398,FUSE ISOLATING 500AMP REF-FUS 0136E TRANE CHILLER / RTHD DI,EL,EL-FU,FU,EL-FU-FUS-004,FUSIBLE [Type: AM/GG/UR] [Taille] [Calibre/A] [Tension]
347603407,"""REFRIGERANT FILTER 1""""""""1/8",HY,HY-FI,FI,HY-FI-001-002,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
347603409,SENSOR WATER TEMPERAT.LEAVING,EE,EE-CP,CP,EE-CP-SEN-010,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603412,MODULE LOCAL HUMAN CLDMOD00942,EE,EE-CA,CA,EE-CA-MOD-017,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603417,PRESSOSTAT HP REF.CNT0257E  (T,IN,IN-CP,CP,IN-CP-PRE-010,CAPTEUR PRESSION [Plage/Bars] [Signal: 4-20mA/TOR] [Raccordement]
347603418,OIL FILTER      REF.FLR00280E,HY,HY-FI,FI,HY-FI-OIL-002,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
347603420,OIL    REF.0023E (TRANE),CS,CS-GC,GC,CS-GC-OIL-003,
347603422,TEMPERATURE SENSORSEN00951  (T,IN,IN-TE,TE,IN-TE-TEM-007,SONDE TEMPERATURE [Type: PT100/TC-K] L=[Longueur] Ø[Tige]
347603424,MODULE 70 - 125  TONMCSP MOD01,EE,EE-CA,CA,EE-CA-MOD-018,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603425,FLOW SWITCH 20BAR 300PSI IP67  ISO R7 CNT0132E,EE,EE-CP,CP,EE-CP-FLO-004,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603426,DUAL BOARD RELAY OUTPUTBRD0294,EL,EL-RE,RE,EL-RE-DUA-001,RELAIS [Type: EMBROCHABLE/STAT] BOBINE [Tension/V] [Nbr Contacts]
347603427,DUAL BOARD TRIAC OUTPUTBRD0294,EE,EE-CA,CA,EE-CA-DUA-001,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603428,DUAL BOARD QUAD RELAY OUTPUT B,EL,EL-RE,RE,EL-RE-DUA-002,RELAIS [Type: EMBROCHABLE/STAT] BOBINE [Tension/V] [Nbr Contacts]
347603430,"""OIL FILTER 5/8"""""""" -LG8""""""""",HY,HY-FI,FI,HY-FI-005-003,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
347603432,DIFFERENTIAL PROTECTIVERELAY E,EL,EL-RE,RE,EL-RE-DIF-001,RELAIS [Type: EMBROCHABLE/STAT] BOBINE [Tension/V] [Nbr Contacts]
347603434,VOLTAGE TRANSFORMER860VA TRR01,EL,EL-DI,DI,EL-DI-009-001,"DISJONCTEUR [Type: [VIDE,BAIN D'HUILE,GAZ,MOTEUR,MANETTE]  [Calibre/A] [Tension/Volt][Nbr Pôles] [Fabricant]"
347603435,KIT PROTECTION 630AT3RTHD SWT0,SE,SE-PM,PM,SE-PM-KIT-001,PROTECTION MACHINE [Type: CARTER/GRILLAGE/Switch] [Dimensions][Capteurs sécurité/Fin de course/dispositif d'arret d'urgence] [Matière][Tension]
347603436,SPRING HEATER OIL - RTHDSPG002,CS,CS-GC,GC,CS-GC-SPR-004,
347603437,OIL SENSOR OPTICAL LEVELRTHC S,EE,EE-CP,CP,EE-CP-OIL-001,CAPTEUR [Type: PROXIMITE/PHOTO] [Signal: PNP/NPN/TOR] [Raccordement]
347603438,VOLTAGE TRANSFORMER 6.6KV/110V,EL,EL-DI,DI,EL-DI-VOL-001,"DISJONCTEUR [Type: [VIDE,BAIN D'HUILE,GAZ,MOTEUR,MANETTE]  [Calibre/A] [Tension/Volt][Nbr Pôles] [Fabricant]"
347603446,TRANSFORMER U/O VOLTPRIMARY 19,EL,EL-DI,DI,EL-DI-TRA-005,"DISJONCTEUR [Type: [VIDE,BAIN D'HUILE,GAZ,MOTEUR,MANETTE]  [Calibre/A] [Tension/Volt][Nbr Pôles] [Fabricant]"
347603455,"""CORD-O-RING:6,99 HARD NESS,70",ME,ME-JO,JO,ME-JO-COR-001,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
347603456,TRANSFORMER UNDER/OVER VOLTAGE,EL,EL-DI,DI,EL-DI-TRA-006,"DISJONCTEUR [Type: [VIDE,BAIN D'HUILE,GAZ,MOTEUR,MANETTE]  [Calibre/A] [Tension/Volt][Nbr Pôles] [Fabricant]"
347603457,WASHER CONTACT-M-12PART N:WAS0,ME,ME-VI,VI,ME-VI-WAS-006,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
347603460,HOSE WITH BALL VALVES 3/4X20FT,HY,HY-FL,FL,HY-FL-003-005,FLEXIBLE HYDRAULIQUE [type: DN[Diamètre Ø int ] L=[Longueur] [Embouts]
347603461,MOTOR EXV - RTHDMOT12461,EL,EL-MO,MO,EL-MO-MOT-008,MOTEUR ASYNCHRONE [Puissance/kW] [Vitesse/tr/min] [Fixation] [Tension]
347603471,"OIL SEPARATOR S-5585-CE/WMP=31 BAR INTER.VOL.=30L/REFRIGRANT HFCS CONNECTOR=5/8"" 16MM",CS,CS-GC,GC,CS-GC-031-001,
347603490,MODULE DYNAVIEW CH530MOD01490,EE,EE-CA,CA,EE-CA-MOD-019,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603715,CURRENT TRANSFORMERTRR00715,EL,EL-DI,DI,EL-DI-CUR-002,"DISJONCTEUR [Type: [VIDE,BAIN D'HUILE,GAZ,MOTEUR,MANETTE]  [Calibre/A] [Tension/Volt][Nbr Pôles] [Fabricant]"
347603946,DUAL BOARD HIGH VOLTAGEBRD0294,EE,EE-CA,CA,EE-CA-DUA-002,CARTE ELECTRONIQUE [Fonction/Usage] [Réf Modèle] [Constructeur]
347603953,SIGHT GLASS WITH ORING GLS0017,ME,ME-JO,JO,ME-JO-SIG-001,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
347603956,LOCK ASSY LOK0020E,ME,ME-VI,VI,ME-VI-LOC-002,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
347603973,WIRE HARNESS MALE TO FEMALE CA,EL,EL-CA,CA,EL-CA-WIR-001,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
347603974,WIRE HARNESS BRANCHING CAB0114,EL,EL-CA,CA,EL-CA-WIR-002,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
347603975,CORDE JOINT TORIQUE RNG0223E,ME,ME-JO,JO,ME-JO-COR-002,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
347603978,SENSOR TEMPERATURE CH530 SEN01,IN,IN-TE,TE,IN-TE-SEN-002,SONDE TEMPERATURE [Type: PT100/TC-K] L=[Longueur] Ø[Tige]
347603979,CABLE MODULE OUTPUT CAB01155,EL,EL-CA,CA,EL-CA-CAB-009,CABLE [Type] [Nbr Conducteurs]X[Section/mm²] [Matière/Blindage]
349608010,LOCK WASHER 0.0383.009JOHNSON,ME,ME-VI,VI,ME-VI-LOC-003,VIS [Type: CHC/TH/FHC] M [Diamètre]X[Longueur]en mm [Matiere:Acier/Inox]
349608014,NEEDLE BEARING NKI 40/30JOHNSO,ME,ME-RO,RO,ME-RO-400-001,ROULEMENT [Type: BILLES/ROULEAUX] [Série/Réf] Ø[Intérieur]XØ[Extérieur]X[Épaisseur] [Flasque/Jeu]
349608034,GEAR SET 3.01820.11JOHNSON PUM,ME,ME-EN,EN,ME-EN-GEA-014,ENGRENAGE [Type: DROIT/HELIC] [Module]  [Ø exterieur/Matière][Ø Alésage/Matière]
350109000,HOSE ASSEMBLY 1622007300ATLAS,HY,HY-FL,FL,HY-FL-HOS-009,FLEXIBLE HYDRAULIQUE [type: DN[Diamètre Ø int ] L=[Longueur] [Embouts]
350109003,AIRFILTER-ELEM 4030 1613800400 GA-90,HY,HY-FI,FI,HY-FI-AIR-002,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
350109007,UNLOADING VALVEK.GA11-12   290,PN,PN-EV,EV,PN-EV-UNL-001,"ELECTROVANNE PNEU [Fonction: 5/2, 3/2] [Filetage] [Tension Commande]"
350109015,FILTRE A AIRE DOSSAN 3 TON,HY,HY-FI,FI,HY-FI-FIL-030,FILTRE HYDRAULIQUE [Type: RETOUR/ASP] [Seuil/µm] [Raccordement/Débit]
350109023,THERMOSTAT,IN,IN-TE,TE,IN-TE-THE-005,SONDE TEMPERATURE [Type: PT100/TC-K] L=[Longueur] Ø[Tige]
350109024,HOSE ASSEMBLY 2903100314ATLAS,HY,HY-FL,FL,HY-FL-HOS-010,FLEXIBLE HYDRAULIQUE [type: DN[Diamètre Ø int ] L=[Longueur] [Embouts]
350109029,SEAL RING REF:2050 ATLAS COPCO PART NUMBER 1616574200 FOR GA22SP COMPRESSOR,ME,ME-JO,JO,ME-JO-SEA-036,JOINT [Type: SPI/O-RING/LEVRE] [Dimensions: IntXExtXEp] [Matière: NBR/FKM]
350109032,BUSHING 1616493200ATLAS COPCO,PN,PN-CO,CO,PN-CO-BUS-001,COMPRESSEUR AIR [Puissance/kW] [Débit] [Capacité Cuve/L] [Pression]
350109035,OIL FILTER REF:1065 1613610500 PART NUMBER 1613610500 FOR GA132 COMPRESSOR,PN,PN-CO,CO,PN-CO-OIL-001,COMPRESSEUR AIR [Puissance/kW] [Débit] [Capacité Cuve/L] [Pression]
350109038,FILTER KIT (PART: 2901043100) PART NUMBER 2901043100 FOR GA90 COMPRESSOR,PN,PN-CO,CO,PN-CO-FIL-002,COMPRESSEUR AIR [Puissance/kW] [Débit] [Capacité Cuve/L] [Pression]
350109039,VAVLE STANDAR REF:1025 PART NUMBER 1613807200 FOR GA90 COMPRESSOR,PN,PN-CO,CO,PN-CO-VAV-001,COMPRESSEUR AIR [Puissance/kW] [Débit] [Capacité Cuve/L] [Pression]
350109040,GEAR WHEEL 1613877400ATLAS COP,ME,ME-EN,EN,ME-EN-GEA-015,ENGRENAGE [Type: DROIT/HELIC] [Module]  [Ø exterieur/Matière][Ø Alésage/Matière]
350109062,RADIATOR ABRO COOLANT DARK GRE GREEN EC-55H-GAL,CS,CS-GC,GC,CS-GC-RAD-001,
350109063,DIESEL INJECTION CLEANER ABRO DI-502,CS,CS-GC,GC,CS-GC-DIE-002,
350109065,THERMOSTAT VALVE 3005 PART NUMBER : 1202586903,IN,IN-TE,TE,IN-TE-THE-006,SONDE TEMPERATURE [Type: PT100/TC-K] L=[Longueur] Ø[Tige]
350109073,OIL SEPARATOR KIT 2906075200,CS,CS-GC,GC,CS-GC-OIL-004,
